t, affine_elevL, affine_elevR, affine_throttle
0,2.3369e-06,-4.9913e-06,1.8758e-07
0.01,-0.0016524,0.0012133,-5.9532e-05
0.02,0.0012529,-0.0006108,4.5056e-05
0.03,5.3269e-05,-2.8666e-05,1.7775e-06
0.04,-0.00029111,0.00016492,-9.0339e-06
0.05,0.00010547,-6.1911e-05,3.1638e-06
0.06,8.0958e-06,-4.2734e-06,2.2698e-07
0.07,-2.2866e-05,1.4752e-05,-5.4841e-07
0.08,7.0736e-06,-4.9817e-06,2.2207e-07
0.09,3.1238e-08,6.9256e-07,9.1697e-09
0.1,-2.0594e-06,1.3778e-06,-1.2833e-09
0.11,-6.3492e-07,5.0649e-07,8.7596e-09
0.12,-6.9895e-07,8.9384e-07,-7.7916e-09
0.13,-1.0177e-06,5.7357e-07,-1.8536e-09
0.14,-1.6897e-06,2.0653e-06,-2.1406e-08
0.15,-3.5453e-07,3.0107e-07,-1.0535e-08
0.16,-1.2637e-06,1.2164e-06,-2.0833e-08
0.17,-2.0478e-06,2.6753e-06,-2.4246e-08
0.18,-6.1353e-07,6.2105e-07,-1.9636e-08
0.19,-3.1089e-06,3.7898e-06,-3.0946e-08
0.2,-1.6582e-06,2.1597e-06,-3.0765e-08
0.21,1.8211e-07,-5.5633e-07,-2.9851e-08
0.22,-1.1086e-06,1.0189e-06,-3.2041e-08
0.23,-1.3546e-06,1.5333e-06,-2.4999e-08
0.24,1.1364e-07,-3.987e-07,-3.1452e-08
0.25,-1.1924e-06,1.1137e-06,-2.8146e-08
0.26,-9.3309e-07,9.7449e-07,-2.5599e-08
0.27,-1.516e-08,-1.6089e-07,-3.0518e-08
0.28,-7.8422e-07,6.2934e-07,-2.8145e-08
0.29,-2.0211e-07,2.0945e-08,-2.9531e-08
0.3,5.8937e-07,-8.4868e-07,-3.3121e-08
0.31,-4.4737e-07,3.0285e-07,-2.741e-08
0.32,-5.8349e-07,3.884e-07,-2.7614e-08
0.33,2.7386e-07,-5.8773e-07,-3.2878e-08
0.34,-5.4092e-07,5.5718e-07,-2.4859e-08
0.35,-4.2755e-07,2.3672e-07,-2.8149e-08
0.36,1.0048e-07,-3.3983e-07,-3.1494e-08
0.37,-2.2141e-07,2.0604e-07,-2.7096e-08
